,age_upon_intake,sterilized_upon_intake,age_upon_outcome,sterilized_upon_outcome,is_dog,col2_ec,in_type_ec,in_cond_ec,out_type_ec
22487,0,False,0.0,True,True,0,0,0,1
22488,1,False,1.0,False,False,0,0,0,3
22489,2,False,2.0,True,True,0,0,0,1
22490,4,True,4.0,True,True,0,0,0,1
22491,1,False,1.0,True,True,3,0,0,0
22492,4,False,4.0,False,False,0,0,2,4
22493,1,True,1.0,True,True,0,0,0,0
22494,1,True,5.0,True,True,0,0,0,0
22495,9,True,9.0,True,True,0,0,0,3
22496,3,False,3.0,False,True,2,0,0,3
22497,0,False,0.0,False,False,0,0,1,3
22498,4,True,4.0,True,False,4,1,0,3
22499,10,True,10.0,True,True,3,0,0,0
22500,6,True,6.0,True,False,2,0,0,1
22501,3,False,3.0,True,True,3,0,0,0
22502,0,False,0.0,True,True,3,1,0,3
22503,0,False,0.0,False,True,0,0,2,1
22504,1,False,0.0,True,False,0,0,0,1
22505,7,True,8.0,True,True,2,0,0,1
22506,3,False,3.0,True,True,0,0,0,1
22507,5,True,5.0,True,True,3,2,0,0
22508,1,False,1.0,False,True,3,1,0,3
22509,7,False,7.0,True,True,3,1,0,1
22510,0,False,0.0,False,False,0,0,0,4
22511,2,True,2.0,True,False,0,1,0,1
22512,6,True,6.0,True,True,0,0,0,0
22513,6,True,6.0,True,True,2,0,0,0
22514,10,True,10.0,True,True,3,1,0,0
22515,0,False,0.0,True,False,0,0,0,1
22516,2,False,2.0,False,True,0,0,0,3
22517,2,True,2.0,True,True,0,1,0,1
22518,2,False,2.0,False,False,3,0,0,3
22519,2,False,2.0,True,False,0,0,0,1
22520,2,False,2.0,False,True,0,0,0,0
22521,0,False,0.0,True,True,2,0,2,1
22522,2,False,2.0,True,True,3,0,0,1
22523,1,False,0.0,True,True,0,0,0,1
22524,1,False,0.0,True,False,0,0,0,1
22525,8,True,8.0,True,False,0,1,0,1
22526,1,False,0.0,True,True,3,0,0,0
22527,1,False,1.0,False,True,3,0,0,3
22528,1,False,1.0,True,True,1,0,0,1
22529,2,True,2.0,True,True,3,0,0,0
22530,1,False,0.0,True,False,0,0,0,1
22531,1,False,1.0,False,False,0,0,0,1
22532,4,False,4.0,True,True,3,0,0,1
22533,1,False,0.0,True,False,0,0,0,1
22534,6,True,6.0,True,True,2,0,0,0
22535,0,False,1.0,True,False,0,0,0,1
22536,1,False,0.0,True,False,0,0,0,1
22537,0,False,0.0,False,False,2,0,0,3
22538,1,True,1.0,True,False,1,0,0,3
22539,0,False,0.0,True,True,0,0,0,1
22540,0,False,0.0,True,True,3,0,0,3
22541,0,False,0.0,True,True,0,0,0,1
22542,0,False,0.0,True,False,0,0,0,1
22543,11,True,12.0,True,False,0,0,0,3
22544,1,False,0.0,False,False,0,0,0,1
22545,3,False,4.0,False,True,2,0,0,0
22546,1,False,0.0,True,False,0,0,0,1
22547,2,False,2.0,True,True,0,0,0,1
22548,1,False,1.0,False,False,0,0,4,3
22549,0,False,0.0,True,True,2,0,0,1
22550,0,False,0.0,False,False,0,0,0,3
22551,1,False,0.0,True,False,0,0,0,1
22552,14,True,14.0,True,True,0,0,0,0
22553,0,True,0.0,True,True,3,1,0,1
22554,1,False,1.0,False,False,2,0,0,3
22555,1,False,1.0,False,True,3,0,0,3
22556,1,False,1.0,False,True,4,0,0,3
22557,3,True,4.0,True,False,2,0,0,1
22558,2,False,2.0,False,True,0,0,0,1
22559,6,True,6.0,True,False,0,0,0,1
22560,0,False,0.0,True,True,2,0,0,3
22561,3,False,3.0,True,True,2,0,0,1
22562,0,True,0.0,True,True,0,0,0,1
22563,7,False,7.0,False,True,2,2,0,0
22564,4,False,4.0,False,False,0,0,0,3
22565,1,False,1.0,True,True,2,0,0,1
22566,1,False,1.0,False,False,0,0,0,3
22567,0,False,0.0,True,True,6,0,0,1
22568,7,True,7.0,True,True,0,0,0,0
22569,11,True,11.0,True,True,2,2,0,0
22570,1,False,1.0,True,True,3,0,0,0
22571,5,True,5.0,True,False,0,0,0,4
22572,1,False,1.0,False,False,1,0,0,3
22573,1,False,1.0,True,True,3,0,0,1
22574,0,False,0.0,False,True,0,0,0,3
22575,1,False,0.0,True,False,4,0,0,1
22576,3,False,3.0,False,False,4,0,2,3
22577,1,False,0.0,True,True,3,0,0,1
22578,0,False,0.0,False,False,0,0,4,3
22579,0,False,0.0,False,True,4,0,0,1
22580,10,True,10.0,True,False,0,1,0,3
22581,0,False,1.0,False,False,0,0,0,3
22582,6,True,6.0,True,True,6,1,0,1
22583,1,False,1.0,False,False,0,0,0,1
22584,0,False,0.0,True,False,3,0,0,1
22585,1,False,0.0,True,False,0,0,0,1
22586,1,False,1.0,False,False,0,0,4,3
22587,4,True,4.0,True,False,0,2,0,0
22588,3,True,3.0,True,True,2,0,0,1
22589,2,False,2.0,True,True,0,1,0,1
22590,5,False,5.0,False,False,0,0,2,3
22591,0,False,0.0,True,False,0,0,1,1
22592,2,True,2.0,True,True,3,0,0,1
22593,0,False,0.0,False,False,2,0,2,3
22594,4,True,4.0,True,True,3,0,0,1
22595,1,False,1.0,False,True,2,0,0,0
22596,4,True,4.0,True,True,3,0,0,1
22597,4,False,4.0,True,True,2,0,0,1
22598,0,False,0.0,True,True,3,0,0,1
22599,3,True,3.0,True,True,3,0,0,0
22600,2,False,2.0,True,True,3,1,0,1
22601,0,False,0.0,True,False,0,0,0,1
22602,2,False,2.0,False,False,0,0,2,3
22603,0,False,0.0,True,False,2,0,0,1
22604,0,False,0.0,True,False,0,0,0,1
22605,2,False,2.0,False,True,0,0,0,0
22606,2,False,2.0,True,True,3,0,0,1
22607,2,False,2.0,False,True,3,0,1,3
22608,0,False,0.0,False,False,0,0,1,4
22609,1,False,1.0,True,True,3,1,0,3
22610,17,False,17.0,False,False,0,0,1,0
22611,2,True,2.0,True,True,0,0,2,4
22612,2,True,2.0,True,False,0,0,1,0
22613,1,True,1.0,True,True,0,0,0,0
22614,2,False,2.0,False,True,0,1,0,0
22615,2,True,2.0,True,True,0,1,0,1
22616,1,False,0.0,True,False,0,0,0,1
22617,2,False,2.0,True,True,2,0,2,4
22618,6,True,6.0,True,True,3,1,0,3
22619,3,False,3.0,True,True,4,0,0,0
22620,7,True,7.0,True,True,0,0,0,0
22621,1,False,0.0,True,False,0,0,0,1
22622,5,True,5.0,True,True,3,2,0,0
22623,1,False,1.0,True,True,3,0,0,0
22624,3,False,3.0,False,True,1,0,0,4
22625,0,False,0.0,True,True,0,0,0,1
22626,0,False,0.0,True,True,3,1,0,1
22627,1,False,1.0,False,False,2,0,0,3
22628,1,False,1.0,False,True,3,0,2,4
22629,2,False,2.0,True,True,0,0,0,3
22630,7,False,7.0,False,True,0,2,0,0
22631,0,False,0.0,True,True,0,0,0,1
22632,0,False,0.0,True,True,2,0,1,1
22633,0,False,1.0,True,False,0,0,0,1
22634,3,False,3.0,True,True,3,0,0,1
22635,8,True,8.0,True,True,2,0,0,4
22636,1,True,1.0,True,True,3,0,0,1
22637,2,False,2.0,False,False,0,0,0,3
22638,0,False,1.0,True,True,2,0,0,1
22639,1,True,1.0,True,False,0,0,0,0
22640,2,False,2.0,True,True,2,0,0,1
22641,1,False,0.0,True,False,3,0,0,1
22642,4,False,4.0,True,True,3,0,0,3
22643,0,False,0.0,True,True,0,0,0,1
22644,4,False,4.0,False,False,0,0,0,3
22645,1,False,0.0,True,False,0,2,0,3
22646,0,False,0.0,True,False,0,0,0,1
22647,10,True,10.0,True,False,2,1,0,1
22648,12,True,12.0,True,True,2,2,0,0
22649,2,True,2.0,True,True,0,0,0,1
22650,1,False,1.0,True,True,3,0,0,1
22651,1,True,1.0,True,True,0,0,0,1
22652,3,True,3.0,True,True,2,2,0,0
22653,1,False,1.0,True,True,3,2,0,0
22654,3,True,3.0,True,True,0,1,0,0
22655,3,True,3.0,True,True,3,1,0,4
22656,2,True,2.0,True,True,0,0,0,1
22657,2,False,2.0,True,True,4,0,0,3
22658,0,False,0.0,True,False,2,0,0,0
22659,10,True,10.0,True,True,0,0,0,1
22660,0,False,0.0,True,False,0,0,0,1
22661,6,True,6.0,True,True,3,0,0,0
22662,0,False,0.0,True,False,0,0,0,1
22663,0,False,0.0,True,False,0,0,0,1
22664,2,False,2.0,True,True,3,0,0,1
22665,2,True,2.0,True,True,0,0,0,1
22666,1,False,1.0,True,False,2,0,0,1
22667,4,True,4.0,True,True,2,0,0,1
22668,1,False,0.0,True,False,0,0,0,1
22669,2,False,2.0,True,True,0,0,0,0
22670,0,False,0.0,False,False,2,0,1,3
22671,0,False,0.0,True,True,2,0,1,1
22672,0,False,0.0,True,True,3,0,0,1
22673,6,True,6.0,True,False,2,1,0,1
22674,5,True,5.0,True,True,2,0,0,0
22675,3,False,3.0,True,True,0,0,0,3
22676,2,False,2.0,False,True,3,0,0,3
22677,0,False,0.0,True,False,1,0,0,1
22678,1,False,1.0,True,False,0,0,0,1
22679,3,True,3.0,True,False,0,0,0,0
22680,2,True,2.0,True,True,3,1,0,1
22681,4,True,4.0,True,True,3,0,0,3
22682,1,False,1.0,True,False,2,1,0,1
22683,0,False,0.0,False,True,3,0,0,1
22684,2,True,2.0,True,True,0,1,0,3
22685,2,False,2.0,True,True,3,0,0,1
22686,2,False,2.0,True,True,3,0,0,1
22687,2,False,2.0,False,False,0,0,1,3
22688,10,True,11.0,True,False,4,1,0,1
22689,1,True,1.0,True,True,2,0,0,1
22690,13,False,13.0,False,True,0,0,0,3
22691,1,False,0.0,False,False,2,0,0,1
22692,3,True,3.0,True,True,2,0,0,0
22693,13,True,13.0,True,True,3,0,0,0
22694,0,False,0.0,True,True,0,0,0,1
22695,1,False,0.0,True,False,3,0,2,1
22696,1,False,1.0,True,True,3,0,0,0
22697,2,False,2.0,True,True,0,0,2,1
22698,4,False,4.0,True,True,2,0,2,4
22699,4,False,4.0,False,True,3,0,0,0
22700,0,False,0.0,True,True,3,0,0,1
22701,1,False,1.0,True,True,2,0,0,0
22702,2,False,2.0,True,True,0,0,0,1
22703,0,False,0.0,True,True,3,0,0,1
22704,0,False,0.0,True,True,3,0,0,1
22705,0,False,0.0,True,True,2,0,0,1
22706,2,False,2.0,True,True,0,1,0,1
22707,3,False,3.0,False,True,3,0,0,3
22708,6,False,7.0,True,True,0,1,0,1
22709,4,True,4.0,True,False,0,1,0,1
22710,0,False,0.0,True,True,2,0,0,1
22711,0,False,0.0,True,True,3,0,0,1
22712,2,True,2.0,True,False,1,1,0,1
22713,0,False,0.0,False,True,3,0,1,3
22714,2,False,2.0,True,True,2,0,0,1
22715,0,False,0.0,True,True,0,0,0,1
22716,1,False,1.0,False,False,4,0,2,3
22717,3,False,3.0,True,True,1,0,0,3
22718,0,False,0.0,False,False,3,0,0,0
22719,4,True,4.0,True,True,0,0,0,1
22720,1,False,0.0,True,False,3,1,0,1
22721,1,False,0.0,True,False,0,0,0,1
22722,2,False,2.0,False,True,3,0,0,0
22723,0,False,0.0,False,True,0,0,1,4
22724,0,False,0.0,True,False,0,0,0,1
22725,8,True,8.0,True,True,3,1,0,1
22726,0,False,0.0,True,False,0,0,0,1
22727,2,True,2.0,True,True,0,0,0,0
22728,6,True,6.0,True,True,3,1,0,1
22729,7,True,7.0,True,False,0,1,0,1
22730,3,True,3.0,True,True,0,1,0,1
22731,8,True,8.0,True,True,3,0,0,1
22732,1,True,1.0,True,True,2,0,0,0
22733,0,False,1.0,True,False,0,0,0,1
22734,6,True,6.0,True,True,0,0,0,0
22735,0,False,0.0,True,False,2,0,0,1
22736,0,False,0.0,True,False,2,0,0,1
22737,1,False,1.0,True,True,1,0,0,1
22738,2,True,2.0,True,True,0,2,0,0
22739,0,False,0.0,False,True,2,0,0,3
22740,1,True,1.0,True,False,0,0,0,0
22741,2,False,2.0,False,True,3,0,7,1
22742,2,False,2.0,True,True,2,0,0,3
22743,0,False,0.0,True,True,3,1,0,1
22744,0,False,0.0,True,True,2,0,0,1
22745,1,False,0.0,False,False,0,0,0,1
22746,0,False,0.0,True,True,3,0,0,1
22747,6,False,6.0,False,True,3,0,0,0
22748,11,True,11.0,True,True,3,0,0,0
22749,2,True,2.0,True,True,2,1,0,3
22750,1,False,2.0,True,True,2,0,0,1
22751,2,True,2.0,True,True,2,0,0,1
22752,1,False,0.0,True,False,0,0,0,1
22753,1,False,1.0,False,False,0,0,0,3
22754,2,True,2.0,True,True,3,0,2,4
22755,3,False,3.0,False,True,0,2,0,0
22756,0,True,0.0,True,True,3,0,0,1
22757,1,False,1.0,False,False,0,0,0,1
22758,10,True,10.0,True,True,0,0,0,0
22759,8,False,8.0,False,False,0,0,0,3
22760,0,False,0.0,False,True,3,0,0,0
22761,1,False,0.0,True,False,2,0,0,1
22762,2,True,2.0,True,False,4,0,0,1
22763,11,True,11.0,True,False,2,1,0,1
22764,0,False,0.0,False,False,0,0,0,3
22765,0,False,0.0,True,False,0,0,0,1
22766,1,False,1.0,True,False,0,0,0,1
22767,10,True,10.0,True,False,0,0,0,3
22768,1,False,0.0,True,False,0,0,0,1
22769,12,True,12.0,True,False,0,1,0,1
22770,0,False,1.0,True,True,0,0,0,1
22771,7,False,8.0,True,True,0,0,2,1
22772,0,False,0.0,True,True,0,0,0,1
22773,1,True,0.0,True,True,0,0,4,1
22774,1,False,0.0,True,False,3,0,0,1
22775,1,False,0.0,True,False,0,0,0,1
22776,0,False,0.0,True,False,2,0,2,1
22777,0,False,0.0,True,True,2,0,0,1
22778,1,False,1.0,True,True,0,1,2,0
22779,0,False,0.0,True,False,0,0,0,1
22780,0,False,0.0,False,True,2,0,0,0
22781,0,False,0.0,True,True,3,0,0,1
22782,0,False,0.0,True,True,2,0,0,1
22783,6,False,6.0,False,True,3,0,0,0
22784,8,True,8.0,True,True,0,0,0,0
22785,15,True,15.0,True,False,0,0,1,4
22786,0,False,0.0,False,True,4,0,0,0
22787,0,False,0.0,False,True,2,0,1,3
22788,1,False,0.0,True,False,0,0,0,1
22789,1,False,0.0,False,True,2,0,0,3
22790,2,False,2.0,False,True,2,0,0,0
22791,1,False,1.0,False,True,1,0,0,1
22792,2,False,2.0,True,True,3,0,0,1
22793,1,False,0.0,True,False,3,0,0,1
22794,10,False,10.0,False,True,0,0,0,0
22795,2,True,2.0,True,True,3,0,2,0
22796,13,True,13.0,True,False,0,1,0,1
22797,1,False,1.0,False,False,0,0,0,3
22798,4,False,4.0,True,True,4,0,0,1
22799,2,False,2.0,True,False,1,0,2,1
22800,3,False,3.0,False,True,3,1,0,0
22801,1,False,0.0,True,False,0,0,0,1
22802,0,False,0.0,False,True,3,0,0,0
22803,3,True,3.0,True,True,6,0,0,1
22804,3,False,3.0,True,True,5,0,0,3
22805,5,False,5.0,True,True,2,2,0,0
22806,1,False,1.0,True,True,2,0,1,4
22807,2,False,2.0,True,True,3,0,0,1
22808,8,True,9.0,True,True,3,0,0,0
22809,0,False,0.0,False,False,0,0,0,3
22810,1,False,1.0,False,True,0,1,1,3
22811,0,False,0.0,True,True,3,0,0,1
22812,1,False,1.0,True,True,3,0,0,1
22813,1,False,1.0,True,False,0,0,0,1
22814,1,False,0.0,True,False,0,0,0,1
22815,2,False,2.0,True,True,0,0,0,1
22816,0,False,0.0,False,True,3,0,2,4
22817,2,True,2.0,True,True,0,1,0,1
22818,0,False,1.0,True,True,3,0,4,3
22819,0,False,0.0,False,False,0,0,0,3
22820,3,False,3.0,True,True,3,0,0,3
22821,0,False,1.0,False,False,0,0,0,2
22822,3,True,3.0,True,False,0,1,0,3
22823,0,False,0.0,True,False,3,0,0,1
22824,3,True,3.0,True,True,3,0,0,3
22825,2,False,2.0,True,True,2,0,0,1
22826,4,False,5.0,True,True,3,0,0,1
22827,0,False,0.0,False,True,0,0,1,3
22828,0,False,0.0,False,False,0,0,0,3
22829,0,False,0.0,True,True,0,2,0,0
22830,0,False,0.0,False,False,3,0,2,1
22831,12,True,12.0,True,False,1,1,0,1
22832,1,False,1.0,True,True,4,0,0,1
22833,4,False,4.0,False,True,2,0,0,0
22834,4,False,4.0,False,True,3,0,0,3
22835,0,False,0.0,False,False,0,0,0,3
22836,2,False,2.0,True,True,3,0,4,1
22837,1,False,1.0,False,False,0,0,0,3
22838,1,True,1.0,True,True,3,2,0,0
22839,0,False,0.0,False,False,4,0,0,3
22840,2,False,2.0,True,True,0,0,0,1
22841,0,False,0.0,False,True,0,0,2,4
22842,0,False,0.0,False,False,0,0,0,3
22843,1,False,1.0,True,True,2,0,0,1
22844,0,False,0.0,True,True,0,0,0,1
22845,3,True,3.0,True,True,2,0,0,0
22846,8,True,8.0,True,True,0,0,0,0
22847,2,False,2.0,True,True,0,0,0,4
22848,1,False,1.0,True,True,0,0,0,1
22849,6,True,6.0,True,True,4,0,0,3
22850,3,True,3.0,True,True,0,0,0,1
22851,1,False,0.0,True,True,2,2,0,1
22852,0,False,0.0,True,False,0,0,0,1
22853,1,False,1.0,False,True,2,1,0,4
22854,2,False,2.0,True,True,0,0,0,1
22855,2,True,2.0,True,True,0,0,0,0
22856,1,False,0.0,False,False,3,0,0,1
22857,10,True,10.0,True,False,0,1,0,3
22858,2,True,2.0,True,True,0,2,0,0
22859,1,False,1.0,False,False,2,0,4,3
22860,10,True,10.0,True,True,0,0,0,3
22861,1,False,0.0,True,False,1,0,0,1
22862,0,False,0.0,True,False,0,0,0,1
22863,5,False,6.0,True,True,0,0,0,1
22864,1,True,1.0,True,False,0,0,0,3
22865,0,False,0.0,False,True,0,0,0,3
22866,13,True,13.0,True,True,3,0,0,0
22867,0,False,0.0,True,False,0,0,0,1
22868,1,False,1.0,True,True,0,0,0,1
22869,1,True,1.0,True,True,2,0,0,0
22870,3,False,3.0,True,True,0,0,0,1
22871,0,False,0.0,False,False,0,0,0,1
22872,1,False,1.0,True,True,3,0,0,1
22873,2,True,2.0,True,True,3,0,0,0
22874,3,True,3.0,True,False,2,1,0,1
22875,0,False,0.0,True,False,0,0,0,1
22876,3,False,3.0,False,True,0,0,1,3
22877,1,True,1.0,True,True,0,1,0,1
22878,1,False,1.0,False,False,0,0,0,3
22879,1,False,1.0,True,True,3,0,0,1
22880,2,False,2.0,False,True,0,0,0,0
22881,0,False,0.0,True,True,2,0,0,1
22882,2,True,2.0,True,True,0,0,0,0
22883,0,False,0.0,False,False,0,0,2,3
22884,4,False,4.0,True,False,0,0,1,1
22885,4,True,4.0,True,True,3,0,0,3
22886,11,True,11.0,True,True,3,0,0,3
22887,1,False,1.0,True,False,0,1,0,1
22888,1,False,1.0,True,True,2,0,0,1
22889,3,True,3.0,True,True,4,0,0,0
22890,1,False,1.0,True,True,3,0,0,1
22891,17,False,17.0,False,True,0,0,0,0
22892,3,False,3.0,False,True,5,0,0,0
22893,5,True,5.0,True,True,3,0,0,1
22894,1,False,1.0,False,True,3,0,0,0
22895,2,False,2.0,False,True,2,0,1,4
22896,4,True,4.0,True,False,0,0,0,1
22897,2,False,2.0,True,True,0,0,0,1
22898,5,True,5.0,True,False,0,0,0,0
22899,3,True,3.0,True,False,0,2,0,0
22900,0,False,0.0,True,True,2,0,0,3
22901,1,False,1.0,True,True,2,0,0,1
22902,6,True,6.0,True,True,2,1,0,3
22903,0,False,0.0,False,False,0,0,2,3
22904,2,False,2.0,True,False,2,0,0,3
22905,10,True,10.0,True,False,2,0,0,3
22906,3,False,3.0,False,False,0,0,0,0
22907,1,False,0.0,False,True,0,0,0,0
22908,4,True,4.0,True,True,0,0,0,0
22909,2,False,2.0,True,True,0,0,0,1
22910,1,True,1.0,True,True,0,1,0,1
22911,1,False,1.0,False,False,1,1,0,1
22912,3,True,3.0,True,False,3,1,0,1
22913,0,False,0.0,True,False,0,0,0,1
22914,13,True,13.0,True,False,0,1,0,1
22915,5,False,5.0,True,True,1,0,0,1
22916,2,False,2.0,True,True,0,0,0,1
22917,1,False,0.0,False,False,0,2,0,3
22918,1,False,0.0,False,False,0,0,0,1
22919,2,False,2.0,False,True,3,0,0,1
22920,1,False,1.0,False,False,0,0,0,3
22921,0,False,0.0,True,False,2,0,0,1
22922,3,True,3.0,True,True,0,0,0,3
22923,2,False,3.0,True,True,3,0,0,0
22924,1,False,1.0,False,False,0,0,0,3
22925,2,False,2.0,True,False,0,0,0,1
22926,1,False,0.0,True,False,3,0,0,1
22927,5,True,5.0,True,False,2,2,0,0
22928,1,False,1.0,False,True,3,2,0,0
22929,0,False,0.0,True,True,3,0,0,1
22930,1,True,1.0,True,False,0,0,0,0
22931,1,False,0.0,True,False,1,0,0,1
22932,2,False,2.0,True,True,2,0,0,1
22933,8,True,8.0,True,True,3,0,0,0
22934,2,True,2.0,True,True,2,0,0,0
22935,2,True,2.0,True,True,3,0,0,0
22936,9,True,9.0,True,True,0,0,0,0
22937,0,False,0.0,True,False,0,0,0,1
22938,1,False,1.0,True,True,3,2,0,0
22939,0,True,0.0,True,True,0,0,0,1
22940,1,False,1.0,True,True,3,0,0,1
22941,0,True,0.0,True,True,3,0,0,1
22942,1,True,1.0,True,True,0,0,0,0
22943,0,False,0.0,True,True,2,0,1,1
22944,1,False,0.0,True,True,3,0,0,1
22945,6,False,7.0,True,True,0,0,0,3
22946,10,True,10.0,True,True,0,0,0,0
22947,0,False,0.0,True,False,3,0,0,1
22948,2,False,2.0,True,True,0,0,0,1
22949,2,True,2.0,True,True,3,0,0,0
22950,5,True,5.0,True,False,0,0,2,0
22951,10,True,10.0,True,True,3,0,0,0
22952,0,False,1.0,False,False,2,0,0,3
22953,1,False,0.0,True,True,2,0,0,1
22954,0,False,0.0,False,True,6,1,0,3
22955,1,True,1.0,True,False,0,0,0,1
22956,2,False,2.0,False,True,0,1,1,3
22957,1,False,1.0,False,True,0,1,1,0
22958,4,False,4.0,False,False,3,0,2,3
22959,2,False,2.0,False,True,0,0,0,0
22960,2,True,2.0,True,True,3,0,0,0
22961,0,False,0.0,False,True,0,0,0,0
22962,10,False,10.0,False,True,3,1,0,1
22963,1,False,0.0,True,False,0,0,0,1
22964,0,True,0.0,True,False,0,2,0,0
22965,0,False,0.0,True,True,3,0,0,1
22966,3,False,3.0,True,True,3,0,6,1
22967,1,True,1.0,True,False,0,0,1,3
22968,0,False,0.0,False,True,2,1,0,3
22969,1,False,1.0,True,False,0,0,2,1
22970,0,False,0.0,False,True,3,0,0,0
22971,2,False,2.0,True,True,3,0,0,1
22972,0,False,0.0,True,False,0,0,0,1
22973,1,False,0.0,True,False,2,1,0,1
22974,0,False,0.0,False,True,0,0,0,3
22975,0,False,0.0,False,True,3,0,1,2
22976,2,False,2.0,False,False,2,0,2,2
22977,1,False,1.0,False,False,0,0,0,1
22978,1,False,0.0,True,True,1,0,0,1
22979,1,False,0.0,True,False,2,0,0,1
22980,1,False,1.0,True,False,2,0,0,1
22981,8,True,8.0,True,True,2,2,0,0
22982,2,True,3.0,True,True,3,0,2,1
22983,2,True,2.0,True,True,3,2,2,0
22984,1,False,0.0,True,False,0,0,0,1
22985,2,False,2.0,True,True,0,0,0,1
22986,1,False,0.0,True,False,2,0,0,1
22987,0,False,0.0,True,True,2,0,0,1
22988,1,False,1.0,False,True,2,0,1,3
22989,2,True,2.0,True,True,3,2,0,0
22990,0,False,0.0,False,True,2,0,0,0
22991,0,False,0.0,False,True,3,0,0,0
22992,1,False,1.0,True,True,2,4,0,1
22993,1,False,0.0,True,False,0,0,0,1
22994,0,False,0.0,False,False,3,0,4,3
22995,1,False,1.0,True,True,0,0,0,0
22996,1,False,0.0,True,False,2,1,0,1
22997,2,False,2.0,True,True,0,0,0,1
22998,0,False,0.0,False,False,0,0,0,3
22999,0,False,0.0,False,True,3,1,1,2
23000,0,False,0.0,True,True,3,0,0,1
23001,2,False,2.0,True,True,1,0,0,0
23002,5,True,5.0,True,True,0,0,0,1
23003,0,False,0.0,True,False,0,0,0,1
23004,0,False,0.0,True,False,3,0,0,1
23005,0,False,0.0,True,False,0,0,0,1
23006,0,False,0.0,True,True,0,0,0,3
23007,1,False,0.0,False,True,0,1,0,3
23008,0,False,0.0,False,False,0,0,0,3
23009,3,False,3.0,True,True,0,0,0,0
23010,1,False,1.0,False,True,3,0,0,0
23011,1,False,1.0,True,False,0,0,0,1
23012,1,False,1.0,True,True,0,0,0,3
23013,1,False,1.0,True,True,3,0,0,1
23014,1,True,1.0,True,True,3,2,0,0
23015,0,False,0.0,True,True,0,0,0,1
23016,1,False,1.0,False,True,0,0,1,3
23017,1,False,1.0,True,True,0,0,0,1
23018,5,True,5.0,True,True,3,0,0,0
23019,2,False,6.0,True,True,3,0,0,0
23020,13,True,14.0,True,True,0,0,0,0
23021,1,False,0.0,True,True,0,0,0,1
23022,4,True,4.0,True,True,0,2,0,3
23023,2,False,2.0,False,False,4,0,0,3
23024,5,False,5.0,True,True,3,0,0,0
23025,1,False,0.0,True,True,3,0,0,1
23026,4,False,4.0,True,True,4,1,1,1
23027,5,True,5.0,True,True,3,0,0,1
23028,4,True,4.0,True,True,0,2,0,3
23029,0,False,1.0,True,False,0,0,0,1
23030,4,False,4.0,True,True,0,2,0,0
23031,1,True,1.0,True,False,0,0,0,4
23032,0,False,0.0,False,True,0,0,0,0
23033,2,False,2.0,False,True,3,0,0,0
23034,2,False,2.0,False,True,3,2,0,0
23035,2,False,2.0,False,True,3,1,2,4
23036,2,False,2.0,False,False,0,0,2,4
23037,1,False,0.0,True,False,2,0,0,1
23038,1,False,1.0,False,True,0,0,0,3
23039,7,True,7.0,True,True,0,0,0,0
23040,1,False,0.0,True,False,0,0,0,1
23041,12,True,12.0,True,True,3,0,0,0
23042,1,True,1.0,True,True,4,0,0,0
23043,1,False,1.0,False,True,3,0,0,3
23044,8,True,8.0,True,True,0,0,0,1
23045,3,False,3.0,False,True,0,0,1,4
23046,0,False,0.0,False,True,3,0,0,3
23047,2,False,2.0,True,True,0,0,0,1
23048,2,True,2.0,True,True,3,0,0,0
23049,2,False,2.0,False,True,1,0,0,0
23050,5,True,5.0,True,False,2,0,0,4
23051,4,True,4.0,True,False,0,0,0,3
23052,1,False,0.0,True,False,4,0,1,1
23053,1,False,1.0,False,False,0,0,0,4
23054,9,True,9.0,True,True,3,1,3,1
23055,0,False,0.0,True,False,0,0,0,1
23056,1,False,1.0,True,True,3,1,0,1
23057,0,False,0.0,True,True,2,0,0,1
23058,1,True,1.0,True,True,3,2,0,0
23059,1,False,0.0,True,True,3,0,0,3
23060,1,False,1.0,False,False,2,0,0,3
23061,5,False,5.0,True,True,2,0,0,0
23062,8,False,8.0,False,True,5,1,0,3
23063,2,False,2.0,True,True,0,0,0,1
23064,1,False,0.0,True,False,2,0,0,1
23065,1,False,0.0,True,False,1,0,0,1
23066,9,True,9.0,True,False,0,0,0,1
23067,1,False,1.0,True,True,3,0,0,1
23068,2,True,2.0,True,True,2,1,0,0
23069,10,True,10.0,True,True,0,3,1,4
23070,7,True,7.0,True,True,0,0,0,0
23071,3,True,3.0,True,True,3,0,0,0
23072,7,True,7.0,True,True,0,0,0,0
23073,3,True,3.0,True,True,5,2,0,0
23074,0,False,0.0,True,True,2,0,0,1
23075,1,False,1.0,True,True,0,0,0,3
23076,3,False,3.0,True,False,0,0,2,1
23077,16,True,16.0,True,True,0,0,0,0
23078,10,True,10.0,True,False,2,0,2,4
23079,2,True,2.0,True,True,0,0,2,3
23080,2,False,2.0,True,True,3,0,0,1
23081,0,False,1.0,True,True,0,0,0,1
23082,0,False,0.0,True,True,3,0,0,0
23083,1,False,1.0,True,True,0,2,0,1
23084,0,False,0.0,True,True,3,0,0,1
23085,7,True,7.0,True,True,0,0,0,1
23086,0,False,0.0,True,True,3,0,0,1
23087,1,False,1.0,True,False,0,0,0,1
23088,0,False,0.0,True,False,0,0,4,1
23089,5,True,5.0,True,True,0,0,0,0
23090,0,False,1.0,False,False,0,0,1,2
23091,4,True,4.0,True,True,3,1,0,3
